age,job_n,marital_n,education_n,default_n,housing_n,loan_n,contact_n,month_n,day_of_week_n,campaign,pdays,previous,poutcome_n,cons.price.idx,cons.conf.idx
36,0,0,2,0,0,0,1,3,0,9,999,0,0,93.444,-36.1
37,3,1,3,1,0,0,0,0,4,3,999,0,0,93.994,-36.4
53,8,0,6,0,1,0,0,1,1,4,999,0,0,94.465,-41.8
55,2,2,6,0,1,0,1,5,0,2,999,0,0,93.2,-42.0
59,5,2,4,0,0,0,0,0,0,1,999,0,0,93.994,-36.4
35,4,0,4,0,1,0,0,1,1,6,999,0,0,94.465,-41.8
59,5,0,4,0,0,0,1,1,2,1,999,0,0,92.963,-40.8
42,8,0,6,0,0,0,1,3,4,4,999,0,0,93.444,-36.1
43,10,0,4,0,1,1,1,0,4,1,999,1,1,92.893,-46.2
26,2,1,1,0,1,0,1,2,0,2,999,0,0,93.918,-42.7
41,4,0,4,0,0,0,1,3,1,1,999,0,0,93.444,-36.1
64,5,0,6,0,0,0,1,3,4,1,999,1,1,92.201,-31.4
37,1,0,1,0,1,1,0,1,4,2,999,0,0,94.465,-41.8
36,2,0,1,0,0,0,1,0,0,1,999,0,0,92.893,-46.2
42,10,0,0,0,1,1,1,5,2,4,999,0,0,93.2,-42.0
35,1,0,2,1,0,0,1,0,1,2,999,1,1,92.893,-46.2
35,1,1,1,0,0,0,1,0,4,1,999,0,0,92.893,-46.2
42,2,2,6,0,1,0,1,5,4,3,999,0,0,93.2,-42.0
37,7,1,6,0,1,0,1,5,4,3,999,0,0,93.2,-42.0
35,6,0,6,0,1,0,1,1,1,1,999,0,0,92.963,-40.8
30,11,1,1,0,0,0,1,0,4,2,3,2,2,93.876,-40.0
46,2,1,6,0,0,0,1,8,0,2,999,0,0,93.075,-47.1
36,2,0,6,1,1,0,1,2,1,1,999,0,0,93.918,-42.7
30,4,0,4,0,1,1,0,2,0,4,999,0,0,93.918,-42.7
46,4,0,4,0,0,0,1,7,1,2,999,0,0,92.843,-50.0
38,3,2,0,0,0,0,1,5,3,2,999,0,0,93.2,-42.0
31,2,0,6,0,0,0,0,2,2,8,999,0,0,93.918,-42.7
26,2,1,1,0,1,0,1,0,3,2,999,0,0,92.893,-46.2
32,2,2,6,0,0,0,1,3,4,5,999,0,0,93.444,-36.1
42,3,0,0,0,1,1,0,0,2,5,999,0,0,93.994,-36.4
34,1,0,4,0,0,0,1,0,0,4,999,0,0,92.893,-46.2
49,1,0,1,0,0,0,1,3,0,2,999,0,0,93.444,-36.1
55,4,0,3,1,0,0,0,1,0,1,999,0,0,94.465,-41.8
52,6,2,6,0,0,0,0,0,2,2,999,0,0,93.994,-36.4
46,2,0,6,1,0,0,1,5,0,2,999,0,0,93.2,-42.0
31,2,1,1,1,0,0,1,2,2,1,999,0,0,93.918,-42.7
41,4,2,6,0,0,0,1,3,3,1,999,0,0,93.444,-36.1
46,6,0,6,0,1,0,0,0,4,5,999,0,0,93.994,-36.4
52,10,0,6,1,0,1,0,1,4,3,999,0,0,94.465,-41.8
57,3,2,5,1,2,2,0,1,2,8,999,0,0,94.465,-41.8
28,1,0,3,0,0,0,1,0,1,3,999,0,0,92.893,-46.2
38,2,0,6,1,1,0,1,3,3,2,999,0,0,93.444,-36.1
36,8,0,3,0,1,1,1,5,3,3,999,0,0,93.2,-42.0
40,3,0,3,1,0,0,0,1,3,1,999,0,0,94.465,-41.8
28,3,0,3,1,0,0,0,0,1,1,999,0,0,93.994,-36.4
45,6,0,6,0,0,1,1,2,3,1,999,0,0,93.918,-42.7
42,2,0,6,0,0,0,1,3,1,2,999,0,0,93.444,-36.1
42,0,1,0,0,0,0,0,1,4,1,999,0,0,94.465,-41.8
39,1,1,1,0,1,0,1,0,2,1,999,1,1,92.893,-46.2
41,3,2,3,0,1,0,1,0,3,1,999,0,0,92.893,-46.2
35,4,1,4,0,0,0,0,1,1,1,999,0,0,94.055,-39.8
49,10,2,3,0,1,0,1,0,4,2,999,0,0,92.893,-46.2
28,11,1,6,0,0,0,1,0,4,1,999,1,1,92.893,-46.2
43,2,0,5,0,1,0,1,2,3,1,999,0,0,93.918,-42.7
48,2,1,6,0,1,0,1,0,2,4,999,1,1,93.876,-40.0
35,3,1,1,0,0,0,1,5,2,2,999,1,1,93.2,-42.0
46,2,2,6,0,1,0,1,5,2,1,999,0,0,93.2,-42.0
37,3,1,2,0,0,0,1,2,1,3,999,0,0,93.918,-42.7
27,2,1,6,0,0,0,1,0,3,1,999,0,0,92.893,-46.2
35,4,0,4,0,0,0,1,2,3,3,999,0,0,93.918,-42.7
55,3,0,4,0,1,0,1,2,2,2,999,0,0,93.918,-42.7
46,3,0,3,0,1,0,1,3,0,3,999,0,0,93.444,-36.1
45,9,0,1,1,1,0,1,3,1,1,999,0,0,93.444,-36.1
51,10,0,3,0,0,0,1,3,2,1,999,0,0,93.444,-36.1
41,3,1,1,0,1,0,0,0,2,2,999,0,0,93.994,-36.4
41,4,2,6,0,1,0,1,3,0,3,999,0,0,93.444,-36.1
37,1,0,1,0,0,0,0,0,1,2,999,0,0,93.994,-36.4
40,3,0,0,1,0,0,0,1,0,2,999,0,0,94.465,-41.8
44,3,0,1,0,0,0,1,8,0,2,999,1,1,93.075,-47.1
33,3,1,1,0,0,0,1,0,0,1,999,0,0,92.893,-46.2
36,10,0,1,0,1,0,0,1,0,4,999,0,0,94.465,-41.8
53,6,0,6,0,1,0,0,2,4,1,999,0,0,93.918,-42.7
55,10,0,6,0,1,0,1,2,0,4,999,0,0,93.918,-42.7
31,3,0,0,1,1,0,1,0,2,1,999,0,0,92.893,-46.2
35,2,0,1,1,0,0,1,0,4,1,999,0,0,92.893,-46.2
40,1,0,2,1,0,0,1,8,3,2,999,2,1,93.075,-47.1
45,3,0,0,1,1,0,0,0,2,1,999,0,0,93.994,-36.4
50,7,0,4,1,1,0,1,3,4,1,999,0,0,93.444,-36.1
47,0,0,0,1,0,0,1,2,2,3,999,0,0,93.918,-42.7
34,2,1,6,0,1,0,0,0,1,3,999,0,0,93.994,-36.4
41,3,0,3,0,1,0,1,0,1,4,999,1,1,92.893,-46.2
36,6,0,6,0,1,0,0,0,2,1,999,0,0,93.994,-36.4
53,4,0,4,1,1,0,0,1,2,2,999,0,0,94.465,-41.8
29,4,1,4,0,0,0,1,5,4,3,999,0,0,93.2,-42.0
41,2,1,6,0,1,1,0,6,3,1,999,1,1,92.713,-33.0
39,3,0,5,1,0,0,1,8,3,1,9,1,2,93.075,-47.1
65,5,0,0,0,1,0,1,4,2,1,3,3,2,94.601,-49.5
28,4,0,3,0,1,0,1,8,3,1,999,0,0,93.075,-47.1
23,6,1,6,0,0,0,1,2,3,2,999,0,0,93.918,-42.7
30,4,1,6,0,0,0,1,2,3,8,999,0,0,93.918,-42.7
30,1,0,1,0,0,0,0,1,0,3,999,0,0,94.465,-41.8
31,8,3,4,0,0,0,1,2,3,3,999,0,0,93.918,-42.7
43,3,0,4,0,0,1,1,5,4,2,999,0,0,93.2,-42.0
25,3,1,2,0,1,0,1,0,4,7,999,0,0,92.893,-46.2
37,4,1,3,0,0,1,0,0,4,1,999,0,0,93.994,-36.4
42,4,1,3,0,1,0,0,0,2,2,999,0,0,93.994,-36.4
57,5,1,4,0,0,0,0,1,3,1,999,0,0,94.465,-41.8
47,3,0,0,1,0,0,1,3,0,2,999,0,0,93.444,-36.1
57,3,0,3,1,1,1,0,1,3,2,999,0,0,94.465,-41.8
36,3,0,2,0,2,2,0,1,4,1,999,0,0,94.465,-41.8
33,4,1,6,0,0,0,1,3,1,6,999,0,0,93.444,-36.1
40,6,0,6,0,1,0,1,5,4,1,999,0,0,93.2,-42.0
26,4,1,6,0,0,0,1,4,2,1,999,0,0,94.601,-49.5
33,2,1,6,0,1,0,0,0,4,2,999,0,0,93.994,-36.4
29,1,0,1,0,0,0,0,1,1,2,999,0,0,94.465,-41.8
32,3,1,6,1,1,0,1,5,1,1,999,0,0,93.2,-42.0
29,2,2,6,0,1,0,1,1,2,3,999,0,0,92.963,-40.8
49,3,0,2,1,1,1,1,8,3,1,999,0,0,93.075,-47.1
32,4,2,4,0,1,0,0,0,4,17,999,0,0,93.994,-36.4
60,5,0,1,0,0,0,1,9,2,1,6,1,2,94.199,-37.5
57,5,0,6,0,1,0,0,1,4,5,999,0,0,94.465,-41.8
43,2,2,3,0,0,0,0,0,0,3,999,0,0,93.994,-36.4
41,3,0,0,1,0,0,0,0,4,3,999,0,0,93.994,-36.4
31,3,0,3,0,0,0,1,2,2,1,999,0,0,93.918,-42.7
38,1,0,1,0,0,0,1,2,3,2,999,0,0,93.918,-42.7
35,2,0,1,0,0,0,1,2,3,1,999,0,0,93.918,-42.7
40,3,0,3,1,0,0,0,1,4,3,999,0,0,94.465,-41.8
31,1,2,4,0,0,0,1,5,1,1,999,1,1,93.2,-42.0
28,3,0,3,0,1,0,0,0,1,1,999,0,0,93.994,-36.4
27,11,1,1,0,0,0,1,3,0,1,3,2,2,92.201,-31.4
56,4,2,6,1,0,0,1,2,3,3,999,0,0,93.918,-42.7
40,2,1,3,0,1,0,1,0,3,1,3,3,2,93.876,-40.0
69,5,2,0,0,1,0,1,8,0,1,999,0,0,93.075,-47.1
48,4,0,1,0,0,0,0,0,3,8,999,0,0,93.994,-36.4
33,1,1,1,0,1,0,0,0,3,1,999,0,0,93.994,-36.4
28,4,1,4,0,1,0,1,0,2,1,999,1,1,92.893,-46.2
32,3,0,3,0,1,1,1,2,0,3,999,0,0,93.918,-42.7
42,1,2,1,1,0,0,0,0,2,1,999,0,0,93.994,-36.4
32,1,0,1,0,0,0,1,3,1,1,999,0,0,92.201,-31.4
41,8,0,6,0,1,1,1,3,0,5,999,0,0,93.444,-36.1
52,5,0,6,1,0,0,1,5,2,1,999,1,1,93.2,-42.0
34,3,0,3,0,0,1,0,2,0,4,999,0,0,93.918,-42.7
52,3,0,0,0,1,0,0,0,3,2,999,0,0,93.994,-36.4
47,5,0,0,1,0,1,0,1,4,3,999,0,0,94.465,-41.8
31,4,0,1,0,0,0,1,3,3,3,999,0,0,93.444,-36.1
44,2,0,6,0,1,0,1,5,3,1,999,0,0,93.2,-42.0
43,10,0,3,1,1,0,1,2,0,1,999,0,0,93.918,-42.7
39,2,0,4,0,0,1,1,3,4,3,999,0,0,93.444,-36.1
53,1,0,3,1,1,0,0,1,4,4,999,0,0,94.465,-41.8
35,3,2,3,0,1,0,0,0,4,1,999,0,0,93.994,-36.4
46,1,0,0,0,1,0,1,0,4,3,999,1,1,92.893,-46.2
33,10,1,4,0,1,0,1,7,4,1,999,0,0,93.369,-34.8
38,4,1,6,0,1,1,1,1,3,1,999,0,0,94.055,-39.8
34,1,1,1,0,1,0,0,2,1,1,999,0,0,93.918,-42.7
43,2,0,6,0,0,0,0,0,2,1,999,0,0,93.994,-36.4
37,10,0,1,1,0,0,1,5,3,1,999,1,1,93.2,-42.0
49,1,0,1,0,0,0,1,3,0,1,999,0,0,93.444,-36.1
38,4,0,4,0,1,0,0,5,1,1,999,0,0,93.2,-42.0
29,2,1,6,0,1,1,0,1,2,4,999,0,0,94.465,-41.8
31,4,1,6,0,1,0,1,5,0,1,999,1,1,93.2,-42.0
29,1,2,1,0,0,0,0,0,3,3,999,0,0,93.994,-36.4
55,2,0,1,0,0,0,0,0,3,1,999,0,0,93.994,-36.4
40,1,0,2,0,0,0,1,5,3,2,999,0,0,93.2,-42.0
53,8,0,3,0,1,0,1,5,0,1,999,1,1,93.2,-42.0
53,6,1,4,1,0,0,1,2,2,5,999,0,0,93.918,-42.7
63,4,0,5,0,1,0,1,3,1,1,999,1,1,92.201,-31.4
41,3,0,0,1,0,0,0,0,3,3,999,0,0,93.994,-36.4
45,4,0,4,0,0,1,1,3,4,5,999,0,0,93.444,-36.1
33,4,1,4,0,1,0,1,3,2,1,999,0,0,93.444,-36.1
42,4,0,4,0,1,0,0,0,2,3,999,0,0,93.994,-36.4
39,1,0,3,0,1,0,0,0,1,3,999,0,0,93.994,-36.4
57,2,2,3,0,0,0,0,0,1,1,999,0,0,93.994,-36.4
38,3,0,2,0,0,0,0,1,0,1,999,0,0,94.465,-41.8
25,3,0,3,0,0,0,0,0,4,1,999,0,0,93.994,-36.4
48,10,0,6,1,1,0,1,5,0,1,999,1,1,93.2,-42.0
31,1,2,1,0,0,0,0,5,0,2,999,0,0,93.2,-42.0
30,4,0,4,0,1,1,1,2,0,3,999,0,0,93.918,-42.7
33,4,1,6,0,0,0,1,0,0,4,999,0,0,92.893,-46.2
50,3,0,3,1,1,0,1,2,3,1,999,0,0,93.918,-42.7
32,4,0,4,0,0,0,1,0,4,2,999,1,1,92.893,-46.2
49,3,0,0,1,0,0,0,1,3,2,999,0,0,94.465,-41.8
60,3,0,5,1,1,0,0,0,0,2,999,0,0,93.994,-36.4
47,3,0,0,1,0,0,1,2,3,2,999,0,0,93.918,-42.7
34,2,1,6,0,0,0,1,3,3,3,999,0,0,93.444,-36.1
30,4,1,4,0,2,2,0,9,1,1,12,2,1,94.199,-37.5
43,6,0,4,0,0,0,0,0,2,3,999,0,0,93.994,-36.4
39,3,2,1,0,0,1,1,5,0,2,999,0,0,93.2,-42.0
50,10,0,3,0,0,0,0,0,1,2,999,0,0,93.994,-36.4
37,3,0,3,0,0,0,0,1,4,4,999,0,0,94.465,-41.8
33,2,1,6,0,0,0,1,3,0,1,999,0,0,93.444,-36.1
54,4,0,4,1,0,0,1,3,1,1,999,0,0,93.444,-36.1
52,4,0,1,0,0,1,1,3,2,3,999,0,0,93.444,-36.1
37,2,0,6,0,0,0,0,1,1,4,999,0,0,94.465,-41.8
35,8,1,6,0,1,0,1,5,0,1,999,0,0,92.649,-30.1
37,6,2,6,0,0,0,1,0,3,1,999,0,0,92.893,-46.2
62,5,0,6,1,0,0,1,3,3,2,999,0,0,92.201,-31.4
33,2,0,6,0,0,0,1,5,1,1,999,0,0,94.767,-50.8
43,6,0,1,0,0,0,0,0,4,3,999,0,0,93.994,-36.4
32,4,1,6,0,1,0,1,3,2,1,999,0,0,93.444,-36.1
29,2,1,6,0,0,0,1,0,2,2,999,2,1,92.893,-46.2
34,2,1,1,0,1,0,0,0,2,1,999,0,0,93.994,-36.4
55,8,0,0,1,2,2,1,3,3,5,999,0,0,93.444,-36.1
48,3,0,5,1,0,0,0,0,1,2,999,0,0,93.994,-36.4
21,11,1,1,0,0,0,1,4,1,2,999,0,0,94.601,-49.5
26,7,0,1,0,2,2,1,2,1,2,999,0,0,93.918,-42.7
31,3,0,3,0,1,0,1,5,3,1,999,0,0,93.2,-42.0
46,2,1,6,0,1,1,1,2,1,7,999,0,0,93.918,-42.7
41,9,1,3,0,0,1,0,0,0,1,999,0,0,93.994,-36.4
39,3,0,1,0,1,0,1,0,2,1,999,0,0,92.893,-46.2
42,2,1,6,0,1,0,0,1,4,3,999,0,0,94.465,-41.8
66,5,0,1,0,1,0,1,2,1,1,999,0,0,94.215,-40.3
32,4,2,4,0,1,0,1,0,1,10,999,0,0,92.893,-46.2
31,8,0,6,0,1,0,1,5,2,1,999,0,0,93.2,-42.0
30,4,1,1,0,1,0,0,3,0,3,999,0,0,93.444,-36.1
51,2,0,6,0,0,0,1,5,1,2,1,1,2,93.2,-42.0
44,7,0,3,0,1,0,0,5,0,1,999,0,0,93.2,-42.0
28,4,1,1,0,0,0,0,0,4,2,999,0,0,93.994,-36.4
32,4,1,6,0,2,2,1,5,3,1,999,1,1,93.2,-42.0
36,6,0,6,0,0,0,1,1,0,4,999,0,0,92.963,-40.8
59,2,0,1,0,1,0,0,0,3,1,999,0,0,93.994,-36.4
39,3,0,2,0,0,0,0,1,1,1,999,0,0,94.465,-41.8
35,2,0,6,1,0,0,1,5,0,1,999,1,1,93.2,-42.0
26,4,1,6,0,0,1,1,2,1,5,999,1,1,92.469,-33.6
57,1,0,1,0,0,0,1,0,0,1,999,0,0,92.893,-46.2
45,7,0,6,0,1,0,1,3,0,3,999,0,0,93.444,-36.1
37,2,0,6,0,1,0,0,0,0,3,999,0,0,93.994,-36.4
48,1,0,0,1,1,0,1,3,1,1,999,0,0,93.444,-36.1
37,3,1,4,0,1,1,1,0,2,1,999,0,0,92.893,-46.2
31,6,0,6,0,1,0,1,3,1,6,999,0,0,93.444,-36.1
43,10,0,3,0,1,1,1,5,1,1,999,0,0,93.2,-42.0
31,3,1,3,0,1,1,1,1,1,1,3,2,2,92.963,-40.8
37,2,0,1,0,1,0,1,5,0,3,3,1,2,92.649,-30.1
46,6,0,6,1,0,0,0,1,0,3,999,0,0,94.465,-41.8
57,4,0,4,0,1,0,0,0,0,2,999,0,0,93.994,-36.4
41,1,0,1,1,1,1,0,0,0,3,999,0,0,93.994,-36.4
59,2,0,1,0,1,0,0,0,3,4,999,0,0,93.994,-36.4
55,10,0,6,0,1,0,1,5,2,1,999,0,0,92.649,-30.1
26,3,1,5,0,1,1,0,1,2,1,999,0,0,94.465,-41.8
22,4,1,6,0,0,0,1,0,4,1,999,0,0,92.893,-46.2
56,10,0,6,0,0,0,0,0,1,1,999,0,0,93.994,-36.4
45,2,0,6,0,0,0,0,3,3,3,999,0,0,93.444,-36.1
50,3,0,2,0,1,0,1,0,4,6,999,0,0,92.893,-46.2
49,9,0,1,1,0,0,1,3,0,6,999,0,0,93.444,-36.1
33,2,0,1,1,1,0,1,2,1,4,999,0,0,93.918,-42.7
31,1,1,1,0,1,0,0,0,3,12,999,0,0,93.994,-36.4
27,7,1,6,0,1,0,1,2,3,1,999,0,0,93.918,-42.7
26,6,1,6,0,0,1,1,2,2,1,999,0,0,93.918,-42.7
33,8,0,6,0,1,0,1,5,1,2,999,0,0,93.2,-42.0
36,6,0,6,0,1,0,0,0,2,2,999,0,0,93.994,-36.4
34,0,1,6,0,1,0,1,3,3,3,999,0,0,93.444,-36.1
56,2,2,1,0,1,0,0,0,1,3,999,0,0,93.994,-36.4
30,2,1,6,0,0,0,1,3,1,2,999,0,0,93.444,-36.1
37,2,1,1,1,0,0,1,0,1,1,999,0,0,92.893,-46.2
33,2,0,6,1,1,0,1,3,4,1,999,0,0,93.444,-36.1
36,2,1,6,0,0,0,1,5,2,2,999,0,0,93.2,-42.0
29,10,2,3,0,1,0,0,0,3,1,999,0,0,93.994,-36.4
33,3,0,0,0,1,0,1,2,4,2,999,0,0,93.918,-42.7
37,7,0,3,0,0,0,0,1,4,2,999,0,0,94.465,-41.8
39,3,0,1,1,0,0,1,0,3,2,999,1,1,92.893,-46.2
35,2,0,1,0,1,1,0,0,4,3,999,0,0,93.994,-36.4
38,4,1,6,0,1,0,0,1,0,2,999,0,0,94.465,-41.8
41,2,2,1,0,1,0,0,0,4,1,999,0,0,93.994,-36.4
33,2,0,6,0,0,0,0,0,0,1,999,0,0,93.994,-36.4
40,2,2,6,0,1,0,1,8,2,1,999,0,0,93.075,-47.1
42,3,0,0,0,1,0,0,0,2,1,999,0,0,93.994,-36.4
35,11,1,6,1,0,0,0,0,1,5,999,0,0,93.994,-36.4
61,6,0,6,0,1,0,1,3,4,2,4,2,2,92.201,-31.4
39,4,0,3,1,1,0,0,1,2,1,999,0,0,94.465,-41.8
34,4,2,4,0,0,0,1,0,4,4,999,0,0,92.893,-46.2
32,3,0,0,0,0,0,0,9,2,3,3,4,2,94.199,-37.5
55,2,2,4,1,0,0,1,2,0,4,999,0,0,93.918,-42.7
33,1,2,1,0,0,1,1,2,3,7,999,0,0,93.918,-42.7
40,2,2,1,0,1,0,1,3,3,2,999,1,1,92.201,-31.4
33,2,1,1,0,2,2,0,0,3,3,999,0,0,93.994,-36.4
45,3,0,5,0,1,1,0,0,0,2,999,0,0,93.994,-36.4
50,4,0,4,1,0,0,1,3,0,2,999,0,0,93.444,-36.1
34,1,1,1,0,2,2,1,2,1,12,999,0,0,93.918,-42.7
27,3,1,2,0,0,0,1,2,3,1,999,0,0,93.918,-42.7
44,3,1,2,0,0,1,0,0,1,6,999,0,0,93.994,-36.4
47,1,2,0,0,0,0,1,2,1,2,999,0,0,93.918,-42.7
50,10,0,6,1,1,0,1,5,0,1,3,1,2,93.2,-42.0
33,4,1,6,0,0,0,1,3,2,1,999,0,0,93.444,-36.1
47,3,0,5,1,0,0,0,3,3,13,999,0,0,93.444,-36.1
49,2,0,1,1,1,0,1,2,3,1,999,0,0,93.918,-42.7
34,2,0,1,0,0,0,0,0,4,2,999,0,0,93.994,-36.4
33,3,0,2,0,1,0,1,8,2,3,999,0,0,93.075,-47.1
35,1,0,3,1,1,0,1,8,0,3,999,0,0,93.075,-47.1
27,1,1,1,0,1,1,1,0,0,3,999,1,1,92.893,-46.2
40,2,0,6,0,0,0,0,1,2,29,999,0,0,94.465,-41.8
40,6,0,6,0,0,0,0,0,4,1,999,0,0,93.994,-36.4
27,4,1,4,0,0,0,1,2,0,7,999,0,0,93.918,-42.7
51,6,0,6,0,1,0,1,5,4,3,999,0,0,93.2,-42.0
48,3,0,2,0,0,0,0,0,0,10,999,0,0,93.994,-36.4
30,2,1,6,0,1,0,1,2,3,8,999,0,0,93.918,-42.7
42,4,0,2,0,0,0,1,5,1,2,999,1,1,93.2,-42.0
30,2,1,6,0,0,0,1,8,3,1,999,0,0,93.075,-47.1
30,2,0,6,0,0,0,0,0,3,7,999,0,0,92.893,-46.2
36,2,1,1,0,1,1,1,0,3,1,999,0,0,92.893,-46.2
52,2,1,1,0,0,0,1,0,0,3,999,0,0,92.893,-46.2
38,2,0,6,0,0,0,0,1,4,5,999,0,0,94.465,-41.8
56,1,2,1,1,1,0,1,3,1,5,999,0,0,93.444,-36.1
29,3,1,3,0,0,0,1,0,2,1,999,0,0,92.893,-46.2
45,2,0,1,0,1,0,1,4,4,3,6,1,2,94.601,-49.5
54,1,0,0,0,0,0,1,3,2,1,999,0,0,93.444,-36.1
32,2,1,6,0,0,0,1,3,0,3,999,0,0,93.444,-36.1
24,3,1,2,0,0,0,0,2,2,1,999,0,0,93.918,-42.7
65,6,0,6,0,1,0,1,2,0,1,999,2,1,94.215,-40.3
34,4,0,4,0,1,0,0,2,1,7,999,0,0,93.918,-42.7
41,1,0,1,0,0,0,1,0,3,4,999,1,1,92.893,-46.2
36,3,0,1,0,0,0,0,0,0,1,999,0,0,93.994,-36.4
35,2,1,1,0,1,0,1,3,4,1,999,0,0,92.201,-31.4
48,4,0,4,2,0,0,1,3,1,1,999,0,0,93.444,-36.1
37,3,0,1,0,0,0,0,0,1,2,999,0,0,93.994,-36.4
47,2,0,6,0,0,0,1,5,1,3,999,0,0,93.2,-42.0
39,2,1,5,0,0,0,1,2,3,10,999,0,0,93.918,-42.7
52,2,0,1,0,1,0,0,1,4,3,999,0,0,94.465,-41.8
24,3,0,3,1,1,0,0,0,3,1,999,0,0,93.994,-36.4
40,3,1,1,0,0,0,0,2,4,1,999,0,0,93.918,-42.7
52,6,0,6,1,0,0,0,0,0,5,999,0,0,93.994,-36.4
47,3,0,0,1,1,0,1,0,0,1,999,0,0,92.893,-46.2
37,4,0,3,0,0,0,0,1,0,1,999,0,0,94.465,-41.8
47,1,0,1,1,1,0,0,1,2,1,999,0,0,94.465,-41.8
39,3,0,2,0,0,0,0,0,2,6,999,0,0,93.994,-36.4
33,4,1,6,0,1,1,1,1,2,2,999,0,0,92.963,-40.8
42,6,0,6,1,0,0,0,0,3,1,999,0,0,93.994,-36.4
39,6,0,6,0,0,0,1,5,3,1,999,0,0,93.2,-42.0
35,4,2,6,0,1,0,1,0,1,1,999,0,0,92.893,-46.2
44,2,0,1,0,1,1,0,0,0,1,999,0,0,93.994,-36.4
21,11,1,1,0,1,1,1,3,1,1,999,0,0,92.201,-31.4
33,2,0,1,0,1,0,0,0,4,2,999,0,0,93.994,-36.4
47,3,0,5,1,1,0,1,3,3,3,999,0,0,93.444,-36.1
32,4,1,4,0,1,0,1,2,1,6,999,0,0,93.918,-42.7
42,2,1,6,1,0,0,1,3,2,1,999,0,0,93.444,-36.1
37,4,0,1,0,1,0,1,2,2,3,999,0,0,93.918,-42.7
39,6,1,3,0,0,1,0,5,0,1,999,0,0,93.2,-42.0
28,8,1,6,0,2,2,1,3,2,1,999,0,0,92.201,-31.4
37,2,0,6,0,1,0,1,1,1,1,999,1,1,92.963,-40.8
43,4,0,3,0,0,0,1,2,2,6,999,0,0,93.918,-42.7
46,2,0,1,0,0,0,0,1,3,1,999,0,0,94.465,-41.8
31,3,0,2,0,0,0,1,0,0,1,999,0,0,92.893,-46.2
49,3,0,0,1,1,0,1,3,0,1,999,0,0,93.444,-36.1
47,0,0,0,1,0,0,1,2,0,3,999,0,0,93.918,-42.7
32,2,0,6,0,1,1,1,3,4,1,999,0,0,92.201,-31.4
38,2,0,6,0,0,0,0,5,3,1,13,1,2,92.649,-30.1
29,3,0,1,0,0,0,1,5,2,2,999,0,0,93.2,-42.0
40,1,0,0,1,1,0,1,0,4,1,999,0,0,92.893,-46.2
47,1,2,0,1,0,0,1,2,2,6,999,0,0,93.918,-42.7
32,4,0,1,0,0,0,1,9,3,1,999,0,0,94.199,-37.5
42,4,2,3,0,1,0,1,2,1,6,999,0,0,93.918,-42.7
51,3,0,2,1,1,0,0,0,0,2,999,0,0,93.994,-36.4
33,1,0,1,0,1,1,1,0,3,2,999,0,0,92.893,-46.2
45,4,2,6,0,1,1,1,0,3,2,999,0,0,92.893,-46.2
39,2,1,6,0,1,0,0,1,0,2,999,0,0,94.465,-41.8
46,3,0,1,0,0,0,1,3,2,2,999,0,0,93.444,-36.1
29,2,1,1,0,1,1,1,0,1,3,999,0,0,92.893,-46.2
40,3,0,3,0,0,0,0,2,4,3,999,0,0,93.918,-42.7
43,6,0,6,0,0,0,1,3,1,3,999,0,0,93.444,-36.1
33,2,0,6,0,1,0,1,7,2,8,999,0,0,92.843,-50.0
58,3,0,0,1,1,0,0,1,2,3,999,0,0,94.465,-41.8
37,1,1,3,0,1,0,1,5,0,2,999,0,0,93.2,-42.0
54,3,0,3,0,0,0,1,3,2,2,999,0,0,93.444,-36.1
39,4,0,4,0,0,0,0,0,1,2,999,0,0,93.994,-36.4
57,0,2,2,0,1,0,0,2,3,1,999,0,0,93.918,-42.7
25,2,1,6,0,0,0,1,3,3,1,999,0,0,94.027,-38.3
30,2,1,1,0,1,0,0,1,1,2,999,0,0,94.465,-41.8
42,4,0,4,0,1,0,1,3,4,2,999,0,0,92.201,-31.4
42,4,0,4,0,1,1,1,3,2,1,999,0,0,92.201,-31.4
33,2,1,6,0,0,0,1,8,0,1,999,2,1,93.749,-34.6
36,3,0,3,0,0,0,0,2,1,7,999,0,0,93.918,-42.7
26,2,1,1,0,0,0,1,8,0,1,999,0,0,93.075,-47.1
34,2,0,1,0,0,1,1,9,2,2,999,0,0,94.199,-37.5
57,3,2,3,0,0,0,1,5,0,2,999,1,1,93.2,-42.0
50,3,0,0,0,1,0,0,0,4,2,999,0,0,93.994,-36.4
44,4,0,4,1,0,0,0,1,4,1,999,0,0,94.465,-41.8
44,9,0,2,0,0,0,1,2,1,2,999,0,0,93.918,-42.7
26,2,1,1,0,0,0,0,0,2,1,999,0,0,93.994,-36.4
52,5,0,4,0,0,0,0,1,4,7,999,0,0,94.465,-41.8
31,2,1,6,0,1,0,1,8,1,2,999,0,0,93.075,-47.1
45,1,0,1,1,0,0,0,1,3,1,999,0,0,94.465,-41.8
44,4,2,1,0,1,0,0,0,0,5,999,0,0,93.994,-36.4
30,2,2,6,0,1,1,1,5,1,2,999,0,0,93.2,-42.0
33,3,0,2,0,1,0,1,2,1,2,999,0,0,93.918,-42.7
46,3,2,2,0,2,2,0,1,3,9,999,0,0,94.465,-41.8
37,2,0,6,0,0,0,1,9,2,2,6,2,2,94.199,-37.5
26,3,0,3,0,0,0,1,0,4,3,999,1,1,92.893,-46.2
55,6,0,6,0,0,1,1,2,2,2,3,1,2,92.469,-33.6
